"rel_time_event","event_prob","strata"
0.3029,0.782997762863535,"730"
0.3059,0.785234899328859,"730"
0.3144,0.787472035794183,"730"
0.3251,0.789709172259508,"730"
0.3356,0.791946308724832,"730"
0.3374,0.794183445190157,"730"
0.3462,0.796420581655481,"730"
0.3589,0.798657718120805,"730"
0.3998,0.80089485458613,"730"
0.4058,0.803131991051454,"730"
0.4097,0.805369127516778,"730"
0.4552,0.807606263982103,"730"
0.4674,0.809843400447427,"730"
0.4883,0.812080536912752,"730"
0.5172,0.814317673378076,"730"
0.5268,0.8165548098434,"730"
0.5346,0.818791946308725,"730"
0.5349,0.821029082774049,"730"
0.5598,0.823266219239374,"730"
0.5766,0.825503355704698,"730"
0.5792,0.827740492170022,"730"
0.5858,0.829977628635347,"730"
0.5964,0.832214765100671,"730"
0.6019,0.834451901565995,"730"
0.6089,0.83668903803132,"730"
0.6147,0.838926174496644,"730"
0.647,0.841163310961969,"730"
0.6493,0.843400447427293,"730"
0.6541,0.845637583892617,"730"
0.6615,0.847874720357942,"730"
0.68,0.850111856823266,"730"
0.6822,0.852348993288591,"730"
0.6903,0.854586129753915,"730"
0.7057,0.856823266219239,"730"
0.7202,0.859060402684564,"730"
0.7253,0.861297539149888,"730"
0.7321,0.863534675615212,"730"
0.7404,0.865771812080537,"730"
0.7411,0.868008948545861,"730"
0.761,0.870246085011186,"730"
0.7625,0.87248322147651,"730"
0.7642,0.874720357941834,"730"
0.7664,0.876957494407159,"730"
0.7691,0.879194630872483,"730"
0.7728,0.881431767337808,"730"
0.7862,0.883668903803132,"730"
0.7901,0.885906040268456,"730"
0.7924,0.888143176733781,"730"
0.7943,0.890380313199105,"730"
0.8062,0.89261744966443,"730"
0.8142,0.894854586129754,"730"
0.8183,0.897091722595078,"730"
0.8269,0.899328859060403,"730"
0.8348,0.901565995525727,"730"
0.8361,0.903803131991052,"730"
0.8403,0.906040268456376,"730"
0.8418,0.9082774049217,"730"
0.8421,0.910514541387025,"730"
0.845,0.912751677852349,"730"
0.8483,0.914988814317673,"730"
0.8534,0.917225950782998,"730"
0.8565,0.919463087248322,"730"
0.8648,0.923937360178971,"730"
0.8658,0.926174496644295,"730"
0.8667,0.92841163310962,"730"
0.8741,0.930648769574944,"730"
0.8817,0.932885906040268,"730"
0.8819,0.935123042505593,"730"
0.8841,0.937360178970917,"730"
0.9098,0.939597315436242,"730"
0.9107,0.941834451901566,"730"
0.9153,0.94407158836689,"730"
0.9212,0.946308724832215,"730"
0.9215,0.948545861297539,"730"
0.9234,0.950782997762864,"730"
0.9252,0.953020134228188,"730"
0.931,0.957494407158837,"730"
0.9328,0.959731543624161,"730"
0.9342,0.961968680089485,"730"
0.9412,0.96420581655481,"730"
0.9423,0.966442953020134,"730"
0.9482,0.968680089485459,"730"
0.9529,0.970917225950783,"730"
0.9562,0.973154362416107,"730"
0.9597,0.975391498881432,"730"
0.9699,0.977628635346756,"730"
0.972,0.979865771812081,"730"
0.9729,0.982102908277405,"730"
0.9736,0.984340044742729,"730"
0.9768,0.986577181208054,"730"
0.9806,0.988814317673378,"730"
0.9868,0.991051454138702,"730"
0.9905,0.993288590604027,"730"
0.9912,0.995525727069351,"730"
0.9982,0.997762863534676,"730"
0.9991,1,"730"
0,0.794843049327354,"1825"
0.00609999999999999,0.795964125560538,"1825"
0.00800000000000001,0.797085201793722,"1825"
0.00949999999999995,0.79932735426009,"1825"
0.013,0.800448430493274,"1825"
0.0188,0.801569506726457,"1825"
0.0275,0.802690582959641,"1825"
0.0363,0.803811659192825,"1825"
0.052,0.804932735426009,"1825"
0.0534,0.806053811659193,"1825"
0.0602,0.807174887892377,"1825"
0.0642,0.808295964125561,"1825"
0.0819,0.809417040358744,"1825"
0.0859,0.810538116591928,"1825"
0.0903,0.811659192825112,"1825"
0.1073,0.812780269058296,"1825"
0.124,0.81390134529148,"1825"
0.1303,0.815022421524664,"1825"
0.1429,0.816143497757848,"1825"
0.1466,0.817264573991031,"1825"
0.162,0.818385650224215,"1825"
0.1636,0.819506726457399,"1825"
0.1639,0.820627802690583,"1825"
0.1658,0.821748878923767,"1825"
0.1696,0.822869955156951,"1825"
0.1854,0.823991031390135,"1825"
0.1982,0.825112107623318,"1825"
0.215,0.826233183856502,"1825"
0.2192,0.827354260089686,"1825"
0.236,0.82847533632287,"1825"
0.24,0.829596412556054,"1825"
0.2564,0.830717488789238,"1825"
0.2587,0.831838565022422,"1825"
0.2642,0.832959641255606,"1825"
0.274,0.834080717488789,"1825"
0.2825,0.835201793721973,"1825"
0.2869,0.836322869955157,"1825"
0.291,0.837443946188341,"1825"
0.2916,0.838565022421525,"1825"
0.2947,0.839686098654709,"1825"
0.2992,0.840807174887892,"1825"
0.2993,0.841928251121076,"1825"
0.3045,0.84304932735426,"1825"
0.3088,0.844170403587444,"1825"
0.3311,0.845291479820628,"1825"
0.3411,0.846412556053812,"1825"
0.3437,0.847533632286996,"1825"
0.3441,0.84865470852018,"1825"
0.3596,0.849775784753363,"1825"
0.3837,0.850896860986547,"1825"
0.3861,0.852017937219731,"1825"
0.4017,0.853139013452915,"1825"
0.4042,0.854260089686099,"1825"
0.4105,0.855381165919283,"1825"
0.412,0.856502242152467,"1825"
0.421,0.85762331838565,"1825"
0.4466,0.858744394618834,"1825"
0.4577,0.859865470852018,"1825"
0.4658,0.860986547085202,"1825"
0.4681,0.862107623318386,"1825"
0.4967,0.86322869955157,"1825"
0.4991,0.864349775784754,"1825"
0.51,0.865470852017937,"1825"
0.5125,0.866591928251121,"1825"
0.5161,0.867713004484305,"1825"
0.5231,0.868834080717489,"1825"
0.5238,0.869955156950673,"1825"
0.5252,0.871076233183857,"1825"
0.5267,0.872197309417041,"1825"
0.53,0.873318385650224,"1825"
0.541,0.874439461883408,"1825"
0.5416,0.875560538116592,"1825"
0.5526,0.876681614349776,"1825"
0.5612,0.87780269058296,"1825"
0.5634,0.878923766816144,"1825"
0.5718,0.880044843049328,"1825"
0.5733,0.881165919282511,"1825"
0.5818,0.882286995515695,"1825"
0.5841,0.883408071748879,"1825"
0.6029,0.884529147982063,"1825"
0.6092,0.885650224215247,"1825"
0.6118,0.886771300448431,"1825"
0.6145,0.887892376681614,"1825"
0.6224,0.889013452914798,"1825"
0.6326,0.890134529147982,"1825"
0.6338,0.891255605381166,"1825"
0.6454,0.89237668161435,"1825"
0.6496,0.893497757847534,"1825"
0.6597,0.894618834080718,"1825"
0.6633,0.895739910313901,"1825"
0.6658,0.896860986547085,"1825"
0.6727,0.897982062780269,"1825"
0.6843,0.899103139013453,"1825"
0.689,0.900224215246637,"1825"
0.6969,0.901345291479821,"1825"
0.7124,0.902466367713005,"1825"
0.7144,0.903587443946189,"1825"
0.7146,0.904708520179372,"1825"
0.7215,0.905829596412556,"1825"
0.7225,0.90695067264574,"1825"
0.7241,0.908071748878924,"1825"
0.7432,0.909192825112108,"1825"
0.7462,0.910313901345292,"1825"
0.764,0.911434977578475,"1825"
0.7675,0.912556053811659,"1825"
0.7913,0.913677130044843,"1825"
0.7966,0.914798206278027,"1825"
0.8107,0.915919282511211,"1825"
0.8151,0.917040358744395,"1825"
0.8175,0.918161434977579,"1825"
0.8206,0.919282511210762,"1825"
0.8302,0.920403587443946,"1825"
0.8367,0.92152466367713,"1825"
0.8442,0.922645739910314,"1825"
0.8449,0.923766816143498,"1825"
0.8488,0.924887892376682,"1825"
0.858,0.926008968609866,"1825"
0.86,0.927130044843049,"1825"
0.8655,0.928251121076233,"1825"
0.8696,0.929372197309417,"1825"
0.8718,0.930493273542601,"1825"
0.8777,0.931614349775785,"1825"
0.878,0.932735426008969,"1825"
0.8803,0.933856502242153,"1825"
0.887,0.934977578475336,"1825"
0.8888,0.93609865470852,"1825"
0.8954,0.937219730941704,"1825"
0.8968,0.938340807174888,"1825"
0.8973,0.939461883408072,"1825"
0.9002,0.940582959641256,"1825"
0.901,0.94170403587444,"1825"
0.9059,0.942825112107623,"1825"
0.9082,0.943946188340807,"1825"
0.9098,0.945067264573991,"1825"
0.9112,0.946188340807175,"1825"
0.9147,0.947309417040359,"1825"
0.9157,0.948430493273543,"1825"
0.9161,0.949551569506726,"1825"
0.9174,0.95067264573991,"1825"
0.9192,0.951793721973094,"1825"
0.9194,0.952914798206278,"1825"
0.9196,0.954035874439462,"1825"
0.9227,0.955156950672646,"1825"
0.9269,0.95627802690583,"1825"
0.927,0.957399103139014,"1825"
0.9283,0.958520179372197,"1825"
0.9296,0.959641255605381,"1825"
0.933,0.960762331838565,"1825"
0.9332,0.961883408071749,"1825"
0.9339,0.963004484304933,"1825"
0.9341,0.964125560538117,"1825"
0.9359,0.965246636771301,"1825"
0.936,0.966367713004484,"1825"
0.9379,0.967488789237668,"1825"
0.9381,0.968609865470852,"1825"
0.9417,0.969730941704036,"1825"
0.9454,0.97085201793722,"1825"
0.9469,0.971973094170404,"1825"
0.9496,0.973094170403587,"1825"
0.9498,0.974215246636771,"1825"
0.9502,0.975336322869955,"1825"
0.9512,0.976457399103139,"1825"
0.9527,0.977578475336323,"1825"
0.9533,0.978699551569507,"1825"
0.9558,0.979820627802691,"1825"
0.957,0.980941704035874,"1825"
0.9692,0.982062780269058,"1825"
0.9717,0.983183856502242,"1825"
0.9738,0.984304932735426,"1825"
0.984,0.98542600896861,"1825"
0.9851,0.986547085201794,"1825"
0.9862,0.987668161434978,"1825"
0.9864,0.988789237668161,"1825"
0.9885,0.989910313901345,"1825"
0.9893,0.991031390134529,"1825"
0.9897,0.992152466367713,"1825"
0.9899,0.993273542600897,"1825"
0.9905,0.994394618834081,"1825"
0.991,0.995515695067265,"1825"
0.9942,0.997757847533632,"1825"
0.9985,0.998878923766816,"1825"
0.9993,1,"1825"
0,0.821078431372549,"99999"
0.00319999999999998,0.823529411764706,"99999"
0.0254,0.825980392156863,"99999"
0.0305,0.82843137254902,"99999"
0.032,0.830882352941176,"99999"
0.033,0.833333333333333,"99999"
0.053,0.838235294117647,"99999"
0.0616,0.840686274509804,"99999"
0.0659999999999999,0.843137254901961,"99999"
0.0705,0.845588235294118,"99999"
0.0727,0.848039215686274,"99999"
0.0921999999999999,0.850490196078431,"99999"
0.0931,0.852941176470588,"99999"
0.0958,0.855392156862745,"99999"
0.1023,0.857843137254902,"99999"
0.1074,0.860294117647059,"99999"
0.1084,0.862745098039216,"99999"
0.1185,0.865196078431373,"99999"
0.1268,0.867647058823529,"99999"
0.1283,0.870098039215686,"99999"
0.1304,0.872549019607843,"99999"
0.1525,0.875,"99999"
0.1566,0.877450980392157,"99999"
0.1572,0.879901960784314,"99999"
0.1681,0.882352941176471,"99999"
0.1743,0.884803921568628,"99999"
0.1763,0.887254901960784,"99999"
0.1897,0.889705882352941,"99999"
0.1974,0.892156862745098,"99999"
0.1976,0.894607843137255,"99999"
0.201,0.897058823529412,"99999"
0.2049,0.899509803921569,"99999"
0.2055,0.901960784313726,"99999"
0.2217,0.904411764705882,"99999"
0.261,0.906862745098039,"99999"
0.2746,0.909313725490196,"99999"
0.2796,0.911764705882353,"99999"
0.2895,0.91421568627451,"99999"
0.3127,0.916666666666667,"99999"
0.3316,0.919117647058824,"99999"
0.3344,0.92156862745098,"99999"
0.3372,0.924019607843137,"99999"
0.3458,0.926470588235294,"99999"
0.3563,0.928921568627451,"99999"
0.3575,0.931372549019608,"99999"
0.3635,0.933823529411765,"99999"
0.395,0.936274509803922,"99999"
0.402,0.938725490196078,"99999"
0.4214,0.941176470588235,"99999"
0.4555,0.943627450980392,"99999"
0.4691,0.946078431372549,"99999"
0.5111,0.948529411764706,"99999"
0.5407,0.950980392156863,"99999"
0.5456,0.95343137254902,"99999"
0.5566,0.955882352941177,"99999"
0.5967,0.958333333333333,"99999"
0.6172,0.96078431372549,"99999"
0.6259,0.963235294117647,"99999"
0.6553,0.965686274509804,"99999"
0.704,0.968137254901961,"99999"
0.7212,0.970588235294118,"99999"
0.7799,0.973039215686274,"99999"
0.831,0.975490196078431,"99999"
0.9127,0.977941176470588,"99999"
0.9227,0.980392156862745,"99999"
0.9231,0.982843137254902,"99999"
0.955,0.985294117647059,"99999"
0.9565,0.987745098039216,"99999"
0.9602,0.990196078431373,"99999"
0.981,0.992647058823529,"99999"
0.9848,0.995098039215686,"99999"
0.987,0.997549019607843,"99999"
0.9913,1,"99999"
